time,open,high,low,close
2009-09-07,3800,3900,3770,3880
2009-09-08,3890,3980,3870,3980
2009-09-09,3990,4010,3810,3910
2009-09-10,3880,4100,3860,4080
2009-09-11,4080,4100,3970,4010
2009-09-14,4020,4030,3730,3790
2009-09-15,3820,3870,3740,3800
2009-09-16,3810,3980,3760,3820
2009-09-17,3830,4010,3800,3990
2009-09-18,3980,4000,3860,3950
2009-09-24,3970,4140,3960,4070
2009-09-25,4020,4070,3840,3920
2009-09-28,3690,3710,3580,3640
2009-09-29,3640,3750,3620,3710
2009-09-30,3710,3760,3680,3720
2009-10-01,3720,3740,3570,3590
2009-10-02,3600,3630,3320,3340
2009-10-05,3350,3380,3280,3290
2009-10-06,3290,3370,3240,3290
2009-10-07,3310,3440,3300,3400
2009-10-08,3400,3480,3340,3470
2009-10-09,3480,3620,3460,3620
2009-10-13,3660,3740,3640,3700
